,year,month,day,title,director,cast,genre,href,gross,budget,writer1(lakon layar),writer2 (script),genre1,genre2,genre3,genre_final,cast1,cast2,cast3,cast4,cast5,cast6,cast7,cast8,cast9,case10,cast1_gender,cast2_gender,cast3_gender,cast4_gender,cast5_gender,cast6_gender,cast7_gender,cast8_gender,cast9_gender,cast10,cast10_gender,male_dist3,female_dist3,male_dist4,female_dist4,male_dist5,female_dist5,male_dist6,female_dist6,male_dist7,female_dist7,male_dist8,female_dist8,male_dist9,female_dist9,male_dist10,female_dist10,gender_majority,year_col
408,2013,11,28,Penanggal,Ellie Suriati,"Azri Iskandar, Zul Arifin, Ummi Nazeera, Fasha Sandha",Horror,,2750000.00,2100000.00,,,HORROR,,,HORROR,AZRI ISKANDAR, ZUL ARIFIN, UMMI NAZEERA, FASHA SANDHA,,,,,,,M,M,F,F,,,,,,,,0.666666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,58
349,2013,1,24,Juvana,Faisal Ishak,"Zahiril Adzim, Johan As'ari, Syazwan Zulkfili, Sharnaaz Ahmad, Syafie Naswip, Adlin Aman Ramli, Shera Aiyob",Action / Drama,Mandarin-language film,2860000.00,2080000.00,,,ACTION,DRAMA,,ACTION,ZAHIRIL ADZIM, JOHAN AS'ARI, SYAZWAN ZULKFILI, SHARNAAZ AHMAD, SYAFIE NASWIP, ADLIN AMAN RAMLI, SHERA AIYOB,,,,M,M,M,F,M,M,F,,,,,1,0,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,Male,59
409,2013,11,28,"Ustaz, Mu Tunggu Aku Datang",Pierre Andre,"Shahrol Shiro, Ajak Shiro, Ustaz Azhar Idrus, Along Eyzendy, Mikail Andre, Zalif Sidek",Drama,Astro ShawGrand Brilliance,2880000.00,1500000.00,,,DRAMA,,,DRAMA,SHAHROL SHIRO, AJAK SHIRO, USTAZ AZHAR IDRUS, ALONG EYZENDY, MIKAIL ANDRE, ZALIF SIDEK,,,,,M,M,M,M,M,M,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,60
388,2013,8,29,KL Zombi,Ming Jin,"Zizan Razak, Siti Saleha, Izara Aishah, Iedil Putra, Zain Hamid, Azhan Rani, Faezah Elai, Usop Wilcha",Action / Comedy / Horror,Asia Tropical Films,2900000.00,1800000.00,,,ACTION,COMEDY,HORROR,ACTION_COMEDY,ZIZAN RAZAK, SITI SALEHA, IZARA AISHAH, IEDIL PUTRA, ZAIN HAMID, AZHAN RANI, FAEZAH ELAI, USOP WILCHA,,,M,F,F,M,M,M,F,M,,,,0.333333333,0.666666667,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.571428571,0.428571429,0.625,0.375,0.625,0.375,0.625,0.375,Male,61
411,2013,12,5,Kolumpo,"Sheikh Munasar, Rozi Izma, Bront Palarae","Sharifah Amani, Azad Jasmin, Nell Ng, Ruminah Sidek, Sofi Jikan, Amirul Ariff, Mano Maniam",Drama,Otto Films,2900000.00,1000000.00,,,DRAMA,,,DRAMA,SHARIFAH AMANI, AZAD JASMIN, NELL NG, RUMINAH SIDEK, SOFI JIKAN, AMIRUL ARIFF, MANO MANIAM,,,,F,M,F,F,M,M,M,,,,,0.333333333,0.666666667,0.25,0.75,0.4,0.6,0.5,0.5,0.571428571,0.428571429,0.571428571,0.428571429,0.571428571,0.428571429,0.571428571,0.428571429,Male,62
402,2013,10,31,Highland Tower,Pierre Andre,"Mikail Andre, Shima Anuar, Adibah Yunus, Eddie",Thriller / Horror,Nusanbakti Corporation,3300000.00,1820000.00,,,THRILLER,HORROR,,THRILLER,MIKAIL ANDRE, SHIMA ANUAR, ADIBAH YUNUS, EDDIE,,,,,,,M,F,F,M,,,,,,,,0.333333333,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,63
384,2013,8,8,Adnan Sempit 3,Ismail Bob Hasim,"Shaheizy Sam, Intan Ladyana, Along Cham, Yana Samsudin, Angah Raja Lawak",Comedy,Mandarin-language film,3940000.00,1820000.00,,,COMEDY,,,COMEDY,SHAHEIZY SAM, INTAN LADYANA, ALONG CHAM, YANA SAMSUDIN, ANGAH RAJA LAWAK,,,,,,M,F,M,F,M,,,,,,,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Male,64
357,2013,2,28,Rock Oo!: Rimba Bara Kembali,Mamat Khalid,"Que Haidar, Khir Rahman, Sofi Jikan, Pekin Ibrahim, Azmi Black",Drama / Musical,,3950000.00,1700000.00,,,DRAMA,MUSICAL,,DRAMA,QUE HAIDAR, KHIR RAHMAN, SOFI JIKAN, PEKIN IBRAHIM, AZMI BLACK,,,,,,M,M,M,M,M,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,65
352,2013,2,7,The Wedding Diary 2,Adrian Teh,"Ah Niu, Elanne Kwong, Kara Hui, Jack Choo",Comedy / Romance,Asia Tropical Films,4610000.00,3600000.00,,,COMEDY,ROMANCE,,ROMANTIC_COMEDY,AH NIU, ELANNE KWONG, KARA HUI, JACK CHOO,,,,,,,M,F,F,M,,,,,,,,0.333333333,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,66
353,2013,2,7,Once Upon a Time,Silver Yee,"Jack Lim, Gan Mei Yan, Vivian Tok, Jeff Chin, Royce Tan",Comedy,The Film Engine,4610000.00,4600000.00,,,COMEDY,,,COMEDY,JACK LIM, GAN MEI YAN, VIVIAN TOK, JEFF CHIN, ROYCE TAN,,,,,,M,M,F,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,67
398,2013,10,3,KL Gangster 2,Syamsul Yusof,"Aaron Aziz, Syamsul Yusof, Ady Putra, Zizan Razak, Sofi Jikan, Rosyam Nor",Action,Skop Productions & Grand Brilliance,5000000.00,4000000.00,,,ACTION,,,ACTION,AARON AZIZ, SYAMSUL YUSOF, ADY PUTRA, ZIZAN RAZAK, SOFI JIKAN, ROSYAM NOR,,,,,M,M,M,M,M,M,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,68
351,2013,2,7,"Hantu Kak Limah 2: Husin, Mon & Jin Pakai Toncit",Mamat Khalid,"Awie, Usop Wilcha, Delimawati, Avaa Vanja, Zami Ismail, Man Kadir, Rashidi Ishak",Comedy / Horror,Tayangan Unggul,5890000.00,1650000.00,,,COMEDY,HORROR,,HORROR_COMEDY,AWIE, USOP WILCHA, DELIMAWATI, AVAA VANJA, ZAMI ISMAIL, MAN KADIR, RASHIDI ISHAK,,,,M,M,F,F,M,M,M,,,,,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,Male,69
354,2013,2,14,Kerat 14,Arjin Uppal,"Aaron Aziz, Siti Saleha, Fouziah Ghous",Action / Mystery / Suspense,White Merpati Entertainment,1000.00,2000000.00,,,ACTION,MYSTERY,SUSPENSE,ACTION,AARON AZIZ, SITI SALEHA, FOUZIAH GHOUS,,,,,,,,M,F,F,,,,,,,,,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,Female,70
407,2013,11,21,Hantu Tok Mudim,Wan Mohd Hafiz Wan Hussein,"Harun Salim Bachik, Sofi Jikan, Izzue Islam, A. R. Badul, Adrea Abdullah",Comedy / Horror,Showbiz Production,1000.00,1000.00,,,COMEDY,HORROR,,HORROR_COMEDY,HARUN SALIM BACHIK, SOFI JIKAN, IZZUE ISLAM, A. R. BADUL, ADREA ABDULLAH,,,,,,M,M,M,M,F,,,,,,,1,0,1,0,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,71
476,2014,10,9,Kaithiyin Agarathi,Seenu,"Aghonderan Sahadevan, Gantiban Ben",Action / Drama,,3000.00,1000.00,,,ACTION,DRAMA,,ACTION,AGHONDERAN SAHADEVAN, GANTIBAN BEN,,,,,,,,,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,Male,1
444,2014,5,1,Bahaya Cinta,Yusof Kelana,"Adam, Han Dan, Nguyen Duc Hung, Dewi Amanda, Loung Thi Giang, Jalaluddin Hassan",Drama / Romance / Thriller,Sheunik,13000.00,1000.00,,,DRAMA,ROMANCE,THRILLER,ROMANCE,ADAM, HAN DAN, NGUYEN DUC HUNG, DEWI AMANDA, LOUNG THI GIANG, JALALUDDIN HASSAN,,,,,M,M,M,F,M,M,,,,,,1,0,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,Male,2
456,2014,6,19,Goal,K. Guna,"Uthaya, Irfan, THR Visha, Chinni Jayanth, Singamuthu, Nalini, Vaiyapuri, Nazira Ibrahim",Comedy / Romance / Sport / Drama,Malik Streams Corporations,16200.00,1000.00,,,COMEDY,ROMANCE,SPORT,ROMANTIC_COMEDY,UTHAYA, IRFAN, THR VISHA, CHINNI JAYANTH, SINGAMUTHU, NALINI, VAIYAPURI, NAZIRA IBRAHIM,,,M,M,M,M,M,F,M,F,,,,1,0,1,0,1,0,0.833333333,0.166666667,0.857142857,0.142857143,0.75,0.25,0.75,0.25,0.75,0.25,Male,3
473,2014,9,25,Three Geniuses,P. K. Rhaj,"Gautham, Ghani, Grace, K. Bhagyaraj, Shashi Tharan, Don Prasna, Aghonderan, Sangeetha Krishnasamy, Jasveer Kaur, Kavitha, Mithiran, Sugumaran, Kreepasree",Action / Comedy / Science fiction,,21700.00,1000.00,,,ACTION,COMEDY,SCIENCEFICTION,ACTION_COMEDY,GAUTHAM, GHANI, GRACE, K. BHAGYARAJ, SHASHI THARAN, DON PRASNA, AGHONDERAN, SANGEETHA KRISHNASAMY, JASVEER KAUR, KAVITHA,M,M,F,M,F,M,M,F,M, KAVITHA,F,0.666666667,0.333333333,0.75,0.25,0.6,0.4,0.666666667,0.333333333,0.714285714,0.285714286,0.625,0.375,0.666666667,0.333333333,0.6,0.4,Male,4
440,2014,3,27,"Lu, Gua Bro!",Ismail Bob Hasim,"Zalif Sidek, Epy Kodiang, Nina Iskandar, Rahim Sepahtu, Hamid Gurkha",Comedy / Drama,,25000.00,1000.00,,,COMEDY,DRAMA,,COMEDY,ZALIF SIDEK, EPY KODIANG, NINA ISKANDAR, RAHIM SEPAHTU, HAMID GURKHA,,,,,,M,M,F,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,5
435,2014,3,6,Hantu Bukit Cina,"T.S. Jeffry, Norliza Ismail","Fouziah Gous, Gambit Saifullah, Siti Fazurina, T.S Jeffry",Horror / Comedy,Sheunik,29000.00,1000.00,,,HORROR,COMEDY,,HORROR_COMEDY,FOUZIAH GOUS, GAMBIT SAIFULLAH, SITI FAZURINA, T.S JEFFRY,,,,,,,F,M,F,M,,,,,,,,0.333333333,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,6
451,2014,6,5,Supersquad The Movie,Rashdan Ramlee,"Aaron Aziz, Diana Danielle, Dafi, Radhi Khalid, Marina Tan",Animation / Fiction,Netcarbon,31000.00,6000000.00,,,ANIMATION,FICTION,,ANIMATION,AARON AZIZ, DIANA DANIELLE, DAFI, RADHI KHALID, MARINA TAN,,,,,,M,F,M,M,F,,,,,,,0.666666667,0.333333333,0.75,0.25,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Male,7
485,2014,11,13,Victory,P. Rameesh,"Sasitharan, Kavitha Thiagarajan, Ben G, Ghana, Adam Corrie, Zack Taipan, G. Yamini, Jamaliah Jamaludin, Shaharudin Jamaludin, Mohd Hatta Mahmud, Lee Wen Yuen, C. Maalani, G. Theeban, Gana Pragasam",Action / Sport / Drama,Rivala Production,41000.00,1000.00,,,ACTION,SPORT,DRAMA,ACTION,SASITHARAN, KAVITHA THIAGARAJAN, BEN G, GHANA, ADAM CORRIE, ZACK TAIPAN, G. YAMINI, JAMALIAH JAMALUDIN, SHAHARUDIN JAMALUDIN, MOHD HATTA MAHMUD,M,F,M,F,M,M,M,M,M, MOHD HATTA MAHMUD,M,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.714285714,0.285714286,0.75,0.25,0.777777778,0.222222222,0.8,0.2,Male,8
470,2014,9,11,Fantasia,Jason Kok,"Yise Loo, Teddy Chin, Cathryn Lee, Koe Yeet, Billy Ng, Aenie Wong, Jeffrey Cheng, Dennis Lau",Comedy / Fantasy / Romance,Juita Entertainment,44600.00,1000.00,,,COMEDY,FANTASY,ROMANCE,COMEDY,YISE LOO, TEDDY CHIN, CATHRYN LEE, KOE YEET, BILLY NG, AENIE WONG, JEFFREY CHENG, DENNIS LAU,,,M,M,F,M,M,F,M,M,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.666666667,0.333333333,0.714285714,0.285714286,0.75,0.25,0.75,0.25,0.75,0.25,Male,9
484,2014,11,13,MTB: Misi Tawan Baby,Adam Hamdi,"Kamal Adli, Erin Malek, Cat Farish, Zulin Aziz, Fido Adhross, Zarina Zainoordin",Comedy / Romance,SPS Jaya,51000.00,1000.00,,,COMEDY,ROMANCE,,ROMANTIC_COMEDY,KAMAL ADLI, ERIN MALEK, CAT FARISH, ZULIN AZIZ, FIDO ADHROSS, ZARINA ZAINOORDIN,,,,,M,F,M,M,M,F,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,10
475,2014,10,2,Glorifying Love,Lai Kim Koon,"Emily Chan, Lawrence Wong, Adrian Tan, Josh Lai, Tommy Kuan",Romance,MIG Pictures,55000.00,1000.00,,,ROMANCE,,,ROMANCE,EMILY CHAN, LAWRENCE WONG, ADRIAN TAN, JOSH LAI, TOMMY KUAN,,,,,,F,M,M,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,11
457,2014,6,26,Vivaagarathu,Revathy,"Revathy, Hari Dhass, Aghonderan Sahadevan, Bala Ganapathi William",Drama,,74890.00,1000.00,,,DRAMA,,,DRAMA,REVATHY, HARI DHASS, AGHONDERAN SAHADEVAN, BALA GANAPATHI WILLIAM,,,,,,,M,M,M,M,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,12
422,2014,1,16,Muka Surat Cinta,Pierre Andre,"Mikail Andre, Nina Iskandar, Atikah Suhaimie, Hilal Azman, Lan Zailan",Romance,Mandarin-language film,80000.00,1000.00,,,ROMANCE,,,ROMANCE,MIKAIL ANDRE, NINA ISKANDAR, ATIKAH SUHAIMIE, HILAL AZMAN, LAN ZAILAN,,,,,,M,F,F,M,M,,,,,,,0.333333333,0.666666667,0.5,0.5,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Male,13
480,2014,10,23,Phuyal 18,M. Subash Abdullah,"M. Suurya, Prakash Gobal, Sivabaalan, Arivanath, Sivabalan, Sashi Teran ST, Bala Ganapathi William",Horror / Comedy / Drama / Action / Thriller,Genius Parade,106000.00,1000.00,,,HORROR,COMEDY,DRAMA,HORROR_COMEDY,M. SUURYA, PRAKASH GOBAL, SIVABAALAN, ARIVANATH, SIVABALAN, SASHI TERAN ST, BALA GANAPATHI WILLIAM,,,,M,M,M,M,M,M,M,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,14
478,2014,10,16,Mistik Syirik Tahyul,M. Subash Abdullah,"Mak Jah, Sura Sojangi, Kalpana Sundraju, Naqia Nasution",Horror / Comedy / Drama,Genius Parade,112000.00,1000.00,,,HORROR,COMEDY,DRAMA,HORROR_COMEDY,MAK JAH, SURA SOJANGI, KALPANA SUNDRAJU, NAQIA NASUTION,,,,,,,F,M,M,F,,,,,,,,0.666666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,15
490,2014,12,4,Rentap,Simon Long,"Zahiril Adzim, Syafie Naswip, Elfira Loy",Action / Comedy / Drama,Double Vision,126000.00,1000.00,,,ACTION,COMEDY,DRAMA,ACTION_COMEDY,ZAHIRIL ADZIM, SYAFIE NASWIP, ELFIRA LOY,,,,,,,,M,M,F,,,,,,,,,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,16
443,2014,4,24,Sniper,Pierre Andre,"Pablo Amirul, Mikail Andre, Fadlan Hazim, Nina Iskandar",Action,,130000.00,1000.00,,,ACTION,,,ACTION,PABLO AMIRUL, MIKAIL ANDRE, FADLAN HAZIM, NINA ISKANDAR,,,,,,,M,M,M,F,,,,,,,,1,0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,Male,17
436,2014,3,13,Fobia Malam Pertama,Murali Abdullah,"Julia Perez, Azad Jasmin, Shafnida Shyuhaimi",Comedy / Romance / Drama,[19],140000.00,1000.00,,,COMEDY,ROMANCE,DRAMA,ROMANTIC_COMEDY,JULIA PEREZ, AZAD JASMIN, SHAFNIDA SHYUHAIMI,,,,,,,,F,M,F,,,,,,,,,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,Female,18
442,2014,4,17,Pintu Neraka,CKW,"Raffi Khan, Jefri Jefrizal, Sherie Merlis, Bront Palarae, Sahronizam Noor, Namron",Horror / Action,Cahaya Karya Warna,140000.00,1000.00,,,HORROR,ACTION,,HORROR,RAFFI KHAN, JEFRI JEFRIZAL, SHERIE MERLIS, BRONT PALARAE, SAHRONIZAM NOOR, NAMRON,,,,,M,M,F,M,M,M,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,Male,19
447,2014,5,22,Super Stone,Lai Kim Koon,"William Sun, Tung Yew Ngai, Wilson Tin, Brendan Yuen, Candy Lim",Comedy / Crime,Cao Min Pictures,148000.00,1000.00,,,COMEDY,CRIME,,THRILLER,WILLIAM SUN, TUNG YEW NGAI, WILSON TIN, BRENDAN YUEN, CANDY LIM,,,,,,M,M,M,M,F,,,,,,,1,0,1,0,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,20
489,2014,11,27,Lelaki Harapan Dunia,Liew Seng Tat,"Wan Hanafi Su, Harun Salim Bachik, Sofi Jikan, Jalil Hamid, Azhan Rani",Comedy / Drama,,149000.00,2500000.00,,,COMEDY,DRAMA,,COMEDY,WAN HANAFI SU, HARUN SALIM BACHIK, SOFI JIKAN, JALIL HAMID, AZHAN RANI,,,,,,M,M,M,M,M,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,21
424,2014,1,23,Laga,Ismail Yaacob,"Syazwan Zulkifli, Eman Manan, Tyash Mirashi, Wan Hanafi Su, Marsha Milan Londoh, Yus Jambu",Thriller / Drama / Crime / Action,MIG Pictures,160000.00,1000.00,,,THRILLER,DRAMA,CRIME,THRILLER,SYAZWAN ZULKIFLI, EMAN MANAN, TYASH MIRASHI, WAN HANAFI SU, MARSHA MILAN LONDOH, YUS JAMBU,,,,,M,M,F,M,F,M,,,,,,0.666666667,0.333333333,0.75,0.25,0.6,0.4,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,22
448,2014,5,22,Awak Nak Kahwin Dengan Saya?,Eyra Rahman,"Fezrul Khan, Erin Malek, Shima Anuar, Zalif Sidek, Ruminah Sidek",Comedy / Romance,MIG Pictures,220900.00,1000.00,,,COMEDY,ROMANCE,,ROMANTIC_COMEDY,FEZRUL KHAN, ERIN MALEK, SHIMA ANUAR, ZALIF SIDEK, RUMINAH SIDEK,,,,,,M,F,F,M,F,,,,,,,0.333333333,0.666666667,0.5,0.5,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,Female,23
465,2014,8,21,Jin,Pierre Andre,"Zul Ariffin, Mon Ryanti, Harun Salim Bachik",Horror,3Line Media,223000.00,1000.00,,,HORROR,,,HORROR,ZUL ARIFFIN, MON RYANTI, HARUN SALIM BACHIK,,,,,,,,M,M,M,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,24
445,2014,5,8,Cara Mengundang Hantu,M. Subash Abdullah,"Ruminah Sidek, Imuda, Mak Jah, Mariani",Horror / Family,Genius Parade,245000.00,1000.00,,,HORROR,FAMILY,,HORROR,RUMINAH SIDEK, IMUDA, MAK JAH, MARIANI,,,,,,,F,M,F,F,,,,,,,,0.333333333,0.666666667,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,Female,25
441,2014,4,3,Apokalips X,Mamat Khalid,"Farid Kamil, Jehan Miskin, Peter Davis, Zoee Tan, Vassan, Adam AF, Iqram Dinzly, Pekin Ibrahim, Miera Leyana, Dazrin Kamarudin, Nur Hazwani, XY Zakaria, Zappa Khalid, Amen Khalid, Azwan Kaswi, Dayana Anak Wayang & Pyan Habib",Action / Science Fiction,Astro Shaw / Tayangan Unggul / Naga VXS,250000.00,1200000.00,,,ACTION,SCIENCEFICTION,,SCIFI/FANTASY,FARID KAMIL, JEHAN MISKIN, PETER DAVIS, ZOEE TAN, VASSAN, ADAM AF, IQRAM DINZLY, PEKIN IBRAHIM, MIERA LEYANA, DAZRIN KAMARUDIN,M,M,M,M,M,M,M,M,F, DAZRIN KAMARUDIN,M,1,0,1,0,1,0,1,0,1,0,1,0,0.888888889,0.111111111,0.9,0.1,Male,26
458,2014,7,3,Curse of Spirits,M. Subash Abdullah,"Desmond Chan, Amethyst Leong",Horror / Comedy,Genius Parade,250000.00,1000.00,,,HORROR,COMEDY,,HORROR_COMEDY,DESMOND CHAN, AMETHYST LEONG,,,,,,,,,M,F,,,,,,,,,,,,,,,,,,,,,,,,,,Male,27
434,2014,3,6,Vennira Iravuggal,R. Perakas Rajaram,"Vikadakavi, Sangeeta Krishnasamy, Magendran Rahman, Psychomantra @ Krishna Kumar Lechmana, David Anthony, Aruna Raj Devarajoo",Comedy / Romance,Shine Entertainment,260353.00,1000.00,,,COMEDY,ROMANCE,,ROMANTIC_COMEDY,VIKADAKAVI, SANGEETA KRISHNASAMY, MAGENDRAN RAHMAN, PSYCHOMANTRA @ KRISHNA KUMAR LECHMANA, DAVID ANTHONY, ARUNA RAJ DEVARAJOO,,,,,M,F,M,M,M,M,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,Male,28
496,2014,12,25,Cerita Hantu Malaysia,Pierre Andre,"Kamal Adli, Leez Rosli, Kamarul Yusoff, Wan Ellyas, Mikail Andre",Horror,[79],266000.00,1000.00,,,HORROR,,,HORROR,KAMAL ADLI, LEEZ ROSLI, KAMARUL YUSOFF, WAN ELLYAS, MIKAIL ANDRE,,,,,,M,F,M,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,29
494,2014,12,18,Kasut Ku Kusut,Pierre Andre,"Shaheizy Sam, Pablo Amirul, Atikah Suhaimie, Along Eyzendy",Comedy,[77],278000.00,1000.00,,,COMEDY,,,COMEDY,SHAHEIZY SAM, PABLO AMIRUL, ATIKAH SUHAIMIE, ALONG EYZENDY,,,,,,,M,M,F,M,,,,,,,,0.666666667,0.333333333,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,Male,30
453,2014,6,12,CEO,Razaisham Rashid,"Remy Ishak, Beto Kusyairy, Cristina Suzanne, Deanna Yusoff, Jalaluddin Hassan",Comedy / Drama,Ara Film,289587.00,1600000.00,,,COMEDY,DRAMA,,COMEDY,REMY ISHAK, BETO KUSYAIRY, CRISTINA SUZANNE, DEANNA YUSOFF, JALALUDDIN HASSAN,,,,,,M,M,F,F,M,,,,,,,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Male,31
419,2014,1,2,Rumah Sewa RM50,M. Jamil,"M. Jamil, Amirulshah Rozali, Raji Simran, Mayumi Kasuga, Yulina, Delimawati",Thriller / Mystery,Galaksi Seni,290000.00,1000.00,,,THRILLER,MYSTERY,,THRILLER,M. JAMIL, AMIRULSHAH ROZALI, RAJI SIMRAN, MAYUMI KASUGA, YULINA, DELIMAWATI,,,,,M,M,M,M,F,F,,,,,,1,0,1,0,0.8,0.2,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,32
472,2014,9,25,Amir & Loqman Pergi ke Laut,Mamat Khalid,"Syuk Balas, Shuib Sepahtu, Sofi Jikan, Zarina Anjoulie, Dewa Sapri, Nadia Mustafar, Rashidi Ishak",Action / Comedy,Preceded by Lagenda Budak Setan (2010) and Lagenda Budak Setan II: Katerina (2012),300000.00,1000.00,,,ACTION,COMEDY,,ACTION_COMEDY,SYUK BALAS, SHUIB SEPAHTU, SOFI JIKAN, ZARINA ANJOULIE, DEWA SAPRI, NADIA MUSTAFAR, RASHIDI ISHAK,,,,M,M,M,F,M,F,M,,,,,1,0,0.75,0.25,0.8,0.2,0.666666667,0.333333333,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,Male,33
418,2014,1,2,Vetti Pasanga,Vimala Perumal,"Denes Kumar, Sangeeta Krishnasamy, Magendran Raman, David Anthony, Alvin Martin, Shastan Kurup",Comedy / Drama,Veedu Production,320000.00,1000.00,,,COMEDY,DRAMA,,COMEDY,DENES KUMAR, SANGEETA KRISHNASAMY, MAGENDRAN RAMAN, DAVID ANTHONY, ALVIN MARTIN, SHASTAN KURUP,,,,,M,F,M,M,M,M,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,Male,34
